Station Code,Station Name,District,Latitude,Longitude,Year,Month,Day,RF in mm
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,4,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,5,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,6,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,7,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,8,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,9,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,10,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,11,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,12,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,13,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,14,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,15,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,16,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,17,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,18,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,19,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,20,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,21,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,22,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,23,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,24,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,25,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,26,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,27,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,28,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,29,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,30,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,3,31,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,1,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,2,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,3,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,4,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,5,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,6,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,7,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,8,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,9,3.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,10,6.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,11,2.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,12,4.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,13,2.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,14,4.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,15,6.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,16,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,17,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,18,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,19,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,20,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,21,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,22,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,23,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,24,8.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,25,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,26,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,27,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,28,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,29,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,4,30,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,1,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,2,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,3,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,4,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,5,3.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,6,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,7,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,8,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,9,8.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,10,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,11,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,12,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,13,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,14,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,15,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,16,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,17,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,18,8.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,19,5.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,20,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,21,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,22,6.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,23,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,24,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,25,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,26,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,27,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,28,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,29,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,30,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,5,31,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,1,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,2,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,3,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,4,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,5,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,6,12.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,7,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,8,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,9,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,10,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,11,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,12,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,13,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,14,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,15,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,16,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,17,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,18,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,19,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,20,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,21,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,22,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,23,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,24,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,25,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,26,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,27,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,28,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,29,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,6,30,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,1,16.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,2,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,3,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,4,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,5,4.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,6,5.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,7,3.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,8,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,9,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,10,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,11,16.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,12,8.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,13,6.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,14,16.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,15,5.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,16,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,17,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,18,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,19,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,20,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,21,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,22,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,23,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,24,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,25,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,26,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,27,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,28,3.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,29,4.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,30,8.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,7,31,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,1,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,2,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,3,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,4,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,5,6.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,6,13.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,7,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,8,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,9,4.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,10,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,11,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,12,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,13,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,14,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,15,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,16,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,17,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,18,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,19,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,20,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,21,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,22,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,23,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,24,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,25,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,26,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,27,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,28,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,29,3.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,30,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,8,31,8.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,1,18.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,2,22.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,3,14.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,4,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,5,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,6,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,7,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,8,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,9,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,10,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,11,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,12,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,13,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,14,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,15,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,16,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,17,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,18,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,19,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,20,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,21,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,22,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,23,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,24,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,25,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,26,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,27,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,28,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,29,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,9,30,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,1,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,1,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,2,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,2,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,3,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,3,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,4,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,4,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,5,4.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,5,4.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,6,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,6,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,7,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,7,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,8,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,8,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,9,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,9,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,10,7.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,10,7.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,11,6.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,11,6.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,12,10.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,12,10.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,13,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,13,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,14,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,14,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,15,4.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,15,4.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,16,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,16,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,17,7.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,17,7.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,18,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,18,0.00
PEDAPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,19,0.00
PEDAPPAMPATTI,Pedhappampatti                ,Tiruppur,"10°40'41""","77°13'02""",2022,10,19,0.00
